f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,target
126.0,1760.5,92.23,7.5,1181190.631,329.0,6552.0,21485.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1153.0,502.26,11.28,373.75,176811.7705,88.0,408.0,8507.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2122.0,64.43,0.12,26.25,450370.3086,48.0,618.0,580.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3547.0,1360.55,9.58,0.0,2791.5049,836.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2241.0,429.25,23.48,87.5,26957.125,36.0,4222.0,21625.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3263.0,1899.46,20.62,155.0,2258907.13,39.0,1117.0,7123.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2464.0,88.982,27.23,1.25,2.8633,4.0,813.0,3180.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3380.0,867.11,133.78,78.75,1322829.836,170.0,8608.0,5105.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3463.0,2051.47,69.85,43.75,736371.3916,585.0,27896.0,40792.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3582.0,1654.26,50.5,240.0,42038.0098,238.0,954.0,79980.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3728.0,25.1,0.0,0.0,10.3418,15.0,144.0,813.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3805.0,1080.42,0.01,0.0,217563.1035,469.0,0.0,2261.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
3899.0,916.92,4.78,0.0,366469.0478,1170.0,0.0,358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4084.0,928.83,137.12,0.0,17.916,197.0,2666.0,23981.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
747.0,495.03,79.2,0.0,58128.7901,460.0,8700.0,26663.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1526.0,1015.8,62.56,61.25,6402748.932,175.0,1548.0,7020.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1585.0,4.91,0.0,0.0,25706.25,5.0,24.0,467.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1994.0,488.916,31.46,46.25,5483217.191,28.0,252.0,702.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2440.0,2227.55,85.4,43.75,1080063.578,788.0,8940.0,100236.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4152.0,613.96,57.12,0.0,1526107.752,514.0,2580.0,6942.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4232.0,910.46,14.64,45.0,2857898.337,257.0,1080.0,9108.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
133.0,1108.4956,118.75,56.25,928206.748,189.0,2964.0,15151.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
183.0,356.116,7.0,0.0,59.1719,84.0,19687.0,7308.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
248.0,77.304,34.33,2.5,1062.7255,8.0,251.0,1111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
255.0,445.5004,0.0,38.75,530260.8467,126.0,5034.0,5206.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
265.0,275.17,0.0,1.25,13.6777,126.0,5358.0,2115.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
288.0,631.534,65.83,3.75,95146.5557,172.0,9395.0,9656.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
342.0,1108.672,65.09,131.25,4292568.15,100.0,2893.0,33247.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
347.0,302.2748,12.58,11.78,156889.3486,23.0,2445.0,6225.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
352.0,659.76,20.07,20.0,108975.8447,107.0,9406.0,36021.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
368.0,1224.0612,0.0,52.5,1758480.214,16.0,502.0,3681.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
382.0,520.066,11.32,37.5,199785.2197,67.0,0.0,22003.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
394.0,393.504,26.25,21.25,4451.127,47.0,11868.0,9035.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
399.0,856.684,3.5,31.25,1511060.273,166.0,18714.0,35813.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
403.0,2070.9608,10.5,292.5,696838.8955,332.0,4934.0,8794.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
404.0,948.726,16.56,0.0,1686.7334,168.0,15219.0,9390.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
410.0,3004.5,43.76,50.0,220998.371,637.0,38979.0,109053.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
413.0,381.338,13.7,148.75,163079.6973,5.0,502.0,370.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
419.0,1960.306,8.75,435.0,68063420.29,84.0,5235.0,20364.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
419.0,314.206,4.36,6.25,219.2432,40.0,3526.0,11294.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420.0,433.874,41.58,1.25,0.6777,71.0,60.0,18656.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
427.0,403.218,14.81,2.5,28.002,60.0,4685.0,14127.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
433.0,1055.466,0.01,1.25,233628.2148,317.0,0.0,2186.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
435.0,293.318,3.5,36.25,11399.0039,17.0,2307.0,860.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
436.0,224.592,10.11,1.25,10.3213,14.0,1279.0,1924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
438.0,2255.28,11.36,195.0,5175334.586,284.0,4303.0,5100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
458.0,1939.8908,11.96,0.0,240.0371,1209.0,14352.0,1826.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
459.0,97.97,20.46,15.0,1529.3799,9.0,3167.0,1888.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
463.0,1260.0544,14.02,343.75,1903109.87,46.0,372.0,788.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
475.0,1347.97,16.57,1.25,355338.7276,246.0,2385.0,1611.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
479.0,390.73,36.4,0.0,16974.7803,18.0,0.0,13934.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
482.0,927.942,27.46,105.0,152009.5557,156.0,18814.0,19307.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
485.0,61.606,23.9,1.25,17.4717,5.0,12.0,1816.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
488.0,271.7008,101.96,60.0,1707.5136,22.0,36.0,5676.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
494.0,42.758,15.45,1.25,395.8428,4.0,1697.0,502.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
499.0,500.05,22.07,2.5,34.2275,73.0,4387.0,18811.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
503.0,664.306,0.0,5.0,1218030.941,691.0,765.0,2675.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
503.0,519.098,33.46,0.0,3439.042,388.0,48.0,2306.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
505.0,81.302,11.95,1.25,21.3867,13.0,2725.0,1422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
507.0,1325.15,53.18,167.86,150254.2959,121.0,8981.0,54807.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
507.0,539.288,16.73,0.0,42944.3076,212.0,3705.0,920.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
508.0,1345.51,10.5,92.5,16627649.24,415.0,5323.0,41027.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
512.0,1348.48,5.98,0.0,3410175.299,1634.0,0.0,179.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
517.0,608.232,1.75,67.5,34119740.49,44.0,587.0,3022.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
525.0,170.04,31.2,23.75,77788.874,82.0,708.0,4982.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
545.0,361.586,16.05,16.25,394703.3926,47.0,1077.0,6107.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
549.0,498.7144,19.5,20.0,921.4365,162.0,8324.0,17414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
554.0,2016.994,20.12,43.75,7126095.305,440.0,502.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
554.0,60.71,28.98,8.75,3391.0479,2.0,954.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
567.0,534.5204,20.05,0.0,87299.6885,30.0,945.0,1923.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
577.0,594.4188,0.0,3.75,78694.167,262.0,3251.0,4577.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
580.0,653.5,43.75,67.5,15981.833,104.0,1506.0,34791.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
591.0,267.1864,7.61,28.75,33536321.8,1.0,0.0,179.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
591.0,152.478,34.02,16.25,1106.2207,20.0,2749.0,2426.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
594.0,5221.15,19.68,83.75,694552.8369,424.0,53605.0,81021.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
599.0,6186.9004,11.95,0.0,2515177.726,1038.0,0.0,384648.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
609.0,1348.892,40.86,1.25,959103.6416,145.0,12510.0,43386.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
615.0,164.74,49.39,22.5,535548.8135,15.0,108.0,1362.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
634.0,1154.6904,9.56,325.0,1132914.542,48.0,992.0,17843.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
636.0,1281.6892,46.45,53.75,26519180.36,29.0,3495.0,1611.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
643.0,720.944,137.27,18.75,2423.5811,141.0,5080.0,21156.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
667.0,469.6584,13.06,0.0,455.1973,89.0,4315.0,25839.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
671.0,118.952,4.78,56.25,151865.1455,5.0,0.0,895.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
680.0,551.2116,60.48,22.5,264810.6015,52.0,96.0,10451.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
683.0,436.66,14.81,5.0,345.6699,96.0,1507.0,22946.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
708.0,1266.4404,5.98,93.75,1871998.521,170.0,14752.0,19432.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
715.0,600.18,2.99,0.0,1026631.681,221.0,0.0,3883.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
719.0,1126.4024,21.15,13.75,1227795.178,331.0,4446.0,25348.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
727.0,732.5588,8.33,3.75,252.875,138.0,7793.0,34971.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731.0,828.7404,3.52,2.5,35674.9864,660.0,10912.0,20756.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
765.0,1804.326,35.56,1.25,17363.8516,820.0,14601.0,52812.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
767.0,2645.38,14.9,200.0,8888117.754,221.0,717.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
770.0,550.072,7.74,5.0,52776.748,182.0,5123.0,4254.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
793.0,3563.29,27.87,68.75,7069080.733,1252.0,20812.0,149661.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
827.0,723.748,20.31,22.5,43013.333,801.0,6638.0,3286.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
884.0,570.3384,38.24,2.5,79.0713,154.0,4365.0,27494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
888.0,878.65,8.76,47.5,115805.208,237.0,16570.0,19751.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
912.0,1699.438,37.5,6.25,69330.2549,143.0,9562.0,29554.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
936.0,493.126,32.29,26.25,6733.9004,52.0,12.0,20042.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
939.0,580.074,31.84,5.0,103.6934,244.0,753.0,2736.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
942.0,2355.77,166.58,338.75,3161488.526,582.0,20951.0,63017.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
944.0,411.5724,22.85,0.0,8644.9922,212.0,4894.0,8263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
958.0,3607.842,6.58,211.25,779097.3349,1575.0,17628.0,124294.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
973.0,1083.456,43.04,31.25,1885998.199,37.0,2737.0,8796.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
974.0,1024.14,48.13,52.5,415468.2871,104.0,14845.0,11328.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
981.0,1208.6004,1.75,2.5,31.3535,883.0,18345.0,7434.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
987.0,3847.5,155.75,280.0,370332.6133,544.0,52512.0,229965.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
993.0,414.622,4.7,91.25,12065888.21,63.0,6503.0,3617.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1022.0,153.3308,24.79,1.25,1502.9111,58.0,1974.0,2975.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1033.0,833.3044,36.34,110.0,1087124.287,50.0,4518.0,9561.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1038.0,261.8384,23.65,10.0,7982150.938,29.0,2940.0,6631.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1053.0,943.31,6.72,20.0,229811.9453,151.0,3819.0,2390.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1056.0,3746.818,0.0,42.5,14007530.84,1320.0,4302.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1056.0,847.1732,25.24,23.75,274.0664,415.0,14788.0,19779.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1070.0,427.3776,1.75,26.25,16845.0557,176.0,5263.0,7771.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1071.0,1434.948,43.59,0.0,21161.9307,483.0,17862.0,6966.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1085.0,1606.79,6.53,1.25,7829.7617,1184.0,2008.0,44787.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1089.0,1420.52,2.36,63.75,11506415.47,535.0,598.0,7989.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1096.0,79.3548,7.17,30.0,1236.8262,5.0,954.0,920.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1097.0,1078.81,16.38,0.0,1457.3662,757.0,15225.0,9692.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1102.0,1049.1904,28.71,3.75,905747.2099,781.0,0.0,358.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1106.0,1382.1984,5.98,0.0,774782.8448,805.0,1434.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1128.0,174.47,1.75,10.0,126522.1094,8.0,0.0,3298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1139.0,1471.818,4.97,0.0,313391.7676,709.0,3788.0,21316.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1144.0,248.49,21.51,6.25,179.457,17.0,323.0,4373.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1165.0,1357.13,26.85,0.0,51771.2051,164.0,37349.0,1458.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1168.0,2833.12,39.45,0.0,863.1045,873.0,0.0,44159.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1177.0,1018.358,7.0,0.0,390166.9218,420.0,610.0,2471.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1201.0,55.6948,23.9,2.5,6.9453,3.0,0.0,609.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1235.0,101.44,23.49,20.0,44502.5,10.0,765.0,1422.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1237.0,1148.69,5.98,0.0,1970897.523,1021.0,6692.0,9321.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1244.0,39.098,10.77,0.0,458.4746,1.0,0.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1249.0,2206.0492,0.0,41.25,5124299.415,1427.0,2868.0,13740.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1258.0,62.658,20.88,1.25,35.6611,7.0,12.0,1601.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1259.0,776.6788,37.22,57.5,6613.5732,99.0,11378.0,30129.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1267.0,259.72,21.43,1.25,110909.2002,44.0,15348.0,1183.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
