f0,f1,f2,f3,f4,f5,f6,target
0.885138,0.893617,0.032545,0.491967,0.002241,0.471258,0.362281,0
0.871864,0.212766,0.067852,0.317316,0.003992,0.366132,0.725439,1
0.447414,0.085106,0.032605,0.414609,0.002063,0.432677,0.642982,0
0.00938,0.914894,0.041492,0.485867,0.003467,0.422915,0.414912,0
0.446971,0.957447,0.041642,0.493752,0.002538,0.288193,0.765789,0
0.45644,0.829787,0.032785,0.468759,0.002229,0.457017,0.394737,1
0.009247,0.148936,0.056443,0.288158,0.003467,0.422915,0.414912,0
0.867263,0.340426,0.030083,0.482148,0.001928,0.344381,0.541667,0
0.451396,0.085106,0.04002,0.372508,0.002682,0.451579,0.692105,0
0.004734,0.638298,0.075117,0.514728,0.003467,0.422915,0.414912,0
0.030751,0.574468,0.111865,0.581077,0.003467,0.422915,0.414912,1
0.902703,0.829787,0.0795,0.556382,0.00532,0.595028,0.451754,1
0.009115,0.638298,0.082263,0.465338,0.003467,0.422915,0.414912,1
0.004779,0.042553,0.072415,0.480363,0.003467,0.422915,0.414912,0
0.008584,0.510638,0.106071,0.578697,0.003467,0.422915,0.414912,1
0.429848,0.702128,0.10496,0.504463,0.003467,0.422915,0.414912,1
0.447591,0.978723,0.046235,0.59759,0.002995,0.479026,0.501316,0
0.45644,0.297872,0.028432,0.322523,0.001699,0.239513,0.685965,0
0.442768,0.148936,0.043953,0.218685,0.002765,0.258674,0.765789,0
0.469625,0.638298,0.058575,0.490181,0.003974,0.539876,0.240789,1
0.456042,0.404255,0.037438,0.667956,0.002563,0.620663,0.364912,0
0.977744,1.0,0.108262,0.550729,0.007239,0.458571,0.599123,1
0.881244,0.106383,0.029723,0.232818,0.001786,0.324443,0.634211,0
0.456794,0.212766,0.021166,0.105177,0.000976,0.142672,0.900877,0
0.881288,0.106383,0.031764,0.198453,0.002088,0.267996,0.585526,1
0.013495,0.978723,0.088267,0.526034,0.003467,0.422915,0.414912,1
0.867351,0.234043,0.024258,0.160369,0.001099,0.197307,0.902632,0
0.023008,0.361702,0.089738,0.313746,0.003467,0.422915,0.414912,1
0.45113,0.489362,0.042032,0.647575,0.002806,0.601502,0.382895,1
0.866953,0.851064,0.030563,0.335912,0.002046,0.263594,0.729386,0
0.018141,0.489362,0.061637,0.520381,0.003467,0.422915,0.414912,0
0.867484,0.234043,0.034496,0.324457,0.002252,0.363283,0.749123,1
0.893589,0.765957,0.148223,0.834127,0.009778,0.709736,0.557895,1
0.429185,0.042553,0.055242,0.251711,0.003467,0.422915,0.414912,0
0.876244,0.659574,0.038039,0.637459,0.002578,0.841015,0.301316,1
0.461174,0.021277,0.031134,0.460726,0.002077,0.382444,0.489035,1
0.438476,0.659574,0.063468,0.511604,0.003467,0.422915,0.414912,1
0.434671,0.12766,0.050859,0.052068,0.003467,0.422915,0.414912,1
0.026813,0.148936,0.048607,0.137162,0.003467,0.422915,0.414912,0
0.429494,0.893617,0.062838,0.395864,0.003467,0.422915,0.414912,0
0.875802,0.978723,0.031554,0.288307,0.001888,0.298809,0.863596,1
0.026415,0.510638,0.100036,0.504165,0.003467,0.422915,0.414912,1
0.443122,0.957447,0.044584,0.497769,0.003008,0.373641,0.551754,0
0.872572,0.851064,0.029512,0.326242,0.000995,0.308648,0.857018,0
0.438919,1.0,0.048337,0.287712,0.003467,0.422915,0.414912,0
0.443033,0.12766,0.041341,0.234752,0.002705,0.255567,0.743421,0
0.004911,0.404255,0.091119,0.645195,0.003467,0.422915,0.414912,0
0.451042,0.893617,0.041822,0.650848,0.002761,0.509581,0.588158,0
0.009557,0.06383,0.041732,0.457751,0.003467,0.422915,0.414912,0
0.023185,0.319149,0.07959,0.44823,0.003467,0.422915,0.414912,0
0.44737,1.0,0.042452,0.590598,0.002846,0.49508,0.54386,0
0.876997,0.851064,0.031674,0.347813,0.002098,0.265665,0.55,0
0.474315,0.893617,0.027951,0.256769,0.001859,0.17478,0.814912,1
0.460466,0.93617,0.025429,0.336209,0.001691,0.312532,0.736842,1
0.451573,1.0,0.040231,0.487057,0.002416,0.437856,0.726316,1
0.903588,0.382979,0.087877,0.551175,0.00585,0.45624,0.490789,1
0.000929,0.404255,0.044254,0.624219,0.003467,0.422915,0.414912,0
0.433742,0.0,0.041431,0.227165,0.003467,0.422915,0.414912,0
0.442547,0.468085,0.074427,0.552663,0.005102,0.55593,0.500526,0
0.443033,0.87234,0.069683,0.559209,0.004732,0.479026,0.459649,1
0.447193,0.893617,0.041942,0.524546,0.002763,0.367167,0.742982,1
0.911508,0.765957,0.043893,0.396311,0.002794,0.283273,0.801754,1
0.437857,0.893617,0.077429,0.3615,0.003467,0.422915,0.414912,1
0.022964,0.765957,0.098955,0.393038,0.003467,0.422915,0.414912,1
0.474404,0.382979,0.035277,0.412824,0.002397,0.287157,0.560965,1
0.438874,0.319149,0.048337,0.253942,0.003467,0.422915,0.414912,0
0.429317,0.361702,0.106851,0.670187,0.003467,0.422915,0.414912,1
0.429362,0.085106,0.055242,0.168997,0.003467,0.422915,0.414912,0
0.889341,0.723404,0.062988,0.54701,0.003947,0.431901,0.585088,1
0.911995,0.787234,0.043953,0.48319,0.002933,0.405748,0.475439,0
0.470023,0.468085,0.028912,0.348855,0.001953,0.210513,0.630263,1
0.872395,0.723404,0.030803,0.540613,0.001984,0.639306,0.520614,1
0.898102,0.808511,0.073946,0.739512,0.004879,0.669342,0.548684,1
0.871864,0.914894,0.030293,0.50119,0.001992,0.33247,0.772807,0
0.867439,0.446809,0.029272,0.59283,0.001909,0.694718,0.367544,0
0.433963,0.574468,0.045755,0.331747,0.003467,0.422915,0.414912,0
0.898235,0.893617,0.088237,0.534514,0.002902,0.403677,0.634211,1
0.464316,1.0,0.028822,0.425617,0.001969,0.41274,0.506579,1
0.451086,0.106383,0.041161,0.360458,0.002684,0.41507,0.705263,0
0.022565,0.042553,0.054732,0.352871,0.003467,0.422915,0.414912,0
0.026282,0.723404,0.050498,0.408509,0.003467,0.422915,0.414912,0
0.005088,0.531915,0.062598,0.39884,0.003467,0.422915,0.414912,1
0.009823,0.276596,0.043683,0.486314,0.003467,0.422915,0.414912,0
0.880713,0.851064,0.031434,0.294109,0.001354,0.299068,0.809649,1
0.907747,0.148936,0.041281,0.174204,0.002715,0.267478,0.666667,0
0.452148,0.12766,0.033025,0.266439,0.002268,0.269032,0.486404,0
0.001062,0.595745,0.043983,0.44704,0.003467,0.422915,0.414912,0
0.018406,0.319149,0.090249,0.476644,0.003467,0.422915,0.414912,1
0.991018,0.085106,0.048427,0.364475,0.003182,0.386328,0.692544,0
0.45144,0.106383,0.03933,0.371169,0.00221,0.444329,0.640789,0
0.031238,0.638298,0.102018,0.431419,0.003467,0.422915,0.414912,1
0.000398,0.340426,0.149634,0.543737,0.003467,0.422915,0.414912,1
0.9035,0.425532,0.045605,0.374293,0.002784,0.177369,0.89693,1
0.013805,0.042553,0.041972,0.320738,0.003467,0.422915,0.414912,0
0.01792,0.87234,0.081002,0.500893,0.003467,0.422915,0.414912,1
0.867395,0.042553,0.027861,0.139988,0.001631,0.305541,0.792982,0
0.44706,0.893617,0.048247,0.63731,0.003288,0.474107,0.600439,0
0.424981,0.468085,0.080611,0.284737,0.003467,0.422915,0.414912,1
0.00438,0.148936,0.043533,0.203065,0.003467,0.422915,0.414912,0
0.438211,0.531915,0.076468,0.50119,0.003467,0.422915,0.414912,1
0.013583,1.0,0.089318,0.496727,0.003467,0.422915,0.414912,1
0.447325,0.085106,0.025189,0.412526,0.001645,0.42232,0.651316,0
0.912393,0.12766,0.040981,0.138352,0.002725,0.21595,0.579386,0
0.443166,0.0,0.053801,0.485719,0.00365,0.420508,0.593421,1
0.428963,0.914894,0.056593,0.306308,0.003467,0.422915,0.414912,0
0.013495,0.829787,0.041431,0.610979,0.003467,0.422915,0.414912,0
0.460555,0.234043,0.022457,0.239363,0.001481,0.275246,0.715351,0
0.447148,0.106383,0.028312,0.340375,0.001496,0.316934,0.765789,0
0.451883,0.510638,0.033626,0.449717,0.002187,0.284568,0.752193,0
0.465156,0.680851,0.042512,0.450015,0.002989,0.488866,0.066228,1
0.443122,0.425532,0.056983,0.548051,0.004073,0.572501,0.352632,1
0.469183,0.787234,0.050198,0.524844,0.003276,0.401088,0.647368,0
0.004602,0.574468,0.121202,0.571407,0.003467,0.422915,0.414912,1
0.456573,0.893617,0.040561,0.64817,0.002703,0.514759,0.679825,1
0.004734,0.978723,0.152756,0.563523,0.003467,0.422915,0.414912,1
0.004911,0.893617,0.091119,0.546117,0.003467,0.422915,0.414912,1
0.438166,0.531915,0.087607,0.484826,0.003467,0.422915,0.414912,1
0.894252,0.148936,0.034947,0.247992,0.002243,0.372605,0.683333,0
0.022477,0.744681,0.089288,0.481107,0.003467,0.422915,0.414912,1
0.009911,0.93617,0.043203,0.545671,0.003467,0.422915,0.414912,0
0.893677,0.851064,0.05239,0.567688,0.003463,0.432418,0.594298,1
0.452015,0.638298,0.034556,0.576019,0.002354,0.598395,0.328947,0
0.898544,0.702128,0.090459,0.535555,0.005465,0.359917,0.796053,1
0.907128,0.148936,0.044584,0.1867,0.002991,0.29855,0.523246,0
0.898456,0.680851,0.085415,0.506546,0.005712,0.571983,0.40614,1
0.903544,0.531915,0.086075,0.510116,0.005717,0.460642,0.503509,1
0.000265,0.553191,0.10475,0.478578,0.003467,0.422915,0.414912,1
0.026415,0.340426,0.093431,0.500744,0.003467,0.422915,0.414912,1
0.894651,0.531915,0.082743,0.668997,0.005386,0.642672,0.629386,1
0.442326,0.744681,0.077939,0.45909,0.003467,0.422915,0.414912,1
0.465289,0.638298,0.060316,0.475454,0.004175,0.485759,0.17193,1
0.013318,0.765957,0.113937,0.836358,0.003467,0.422915,0.414912,1
0.030972,0.808511,0.077819,0.303927,0.003467,0.422915,0.414912,1
0.456484,0.382979,0.033355,0.480661,0.002223,0.316934,0.584649,1
0.425424,0.042553,0.068842,0.23981,0.003467,0.422915,0.414912,0
0.903146,0.957447,0.07902,0.343499,0.005301,0.304505,0.514035,1
0.018229,0.702128,0.046866,0.481702,0.003467,0.422915,0.414912,0
0.911376,0.340426,0.059385,0.531687,0.003897,0.57535,0.535088,1
0.915623,0.957447,0.071905,0.457899,0.004859,0.304764,0.470614,1
0.894385,0.06383,0.064879,0.455222,0.00436,0.523304,0.525877,0
0.875979,0.212766,0.024499,0.089259,0.001606,0.191093,0.735526,0
0.898544,0.382979,0.090068,0.560399,0.005642,0.429829,0.636842,1
0.429627,0.93617,0.069593,0.457751,0.003467,0.422915,0.414912,0
0.438742,0.276596,0.051759,0.39274,0.003467,0.422915,0.414912,0
0.424893,0.085106,0.055242,0.125112,0.003467,0.422915,0.414912,0
0.434671,0.404255,0.048367,0.330854,0.003467,0.422915,0.414912,1
0.03137,0.829787,0.103008,0.494793,0.003467,0.422915,0.414912,1
0.425247,0.361702,0.083584,0.401666,0.003467,0.422915,0.414912,1
0.876112,0.93617,0.031344,0.303779,0.000818,0.200673,0.812719,1
0.460865,0.553191,0.101507,0.537043,0.007015,0.459606,0.288158,1
0.46551,0.212766,0.037048,0.272835,0.002516,0.285085,0.495175,0
0.02699,0.170213,0.068512,0.070961,0.003467,0.422915,0.414912,0
0.022211,0.851064,0.048487,0.400179,0.003467,0.422915,0.414912,0
0.469581,0.382979,0.050168,0.55668,0.003311,0.480321,0.482018,1
0.447104,0.893617,0.053651,0.619756,0.003712,0.463231,0.520175,1
0.430114,0.829787,0.053621,0.385897,0.003467,0.422915,0.414912,0
0.437945,0.829787,0.048337,0.340821,0.003467,0.422915,0.414912,0
0.469669,0.617021,0.046115,0.350045,0.003105,0.395391,0.50614,1
0.460643,0.446809,0.044134,0.535257,0.002975,0.523563,0.479386,1
0.898987,0.93617,0.073136,0.576912,0.004809,0.476178,0.70614,0
0.009424,0.659574,0.064789,0.388724,0.003467,0.422915,0.414912,1
0.474404,0.531915,0.055362,0.441982,0.003785,0.351372,0.439912,1
0.013097,0.021277,0.048667,0.502083,0.003467,0.422915,0.414912,1
0.434494,0.361702,0.055842,0.53853,0.003467,0.422915,0.414912,1
0.912261,0.06383,0.054491,0.248289,0.003731,0.378819,0.374123,0
0.903367,0.0,0.087096,0.441982,0.005777,0.465821,0.586842,1
0.903323,0.085106,0.041161,0.293216,0.002744,0.358622,0.589035,0
0.442414,0.340426,0.087156,0.475602,0.006845,0.498446,0.500526,1
0.880802,0.787234,0.031794,0.500744,0.002096,0.546349,0.573246,1
0.008584,0.382979,0.074817,0.663642,0.003467,0.422915,0.414912,1
0.880581,0.702128,0.040231,0.504165,0.00263,0.457017,0.578947,1
0.880492,0.595745,0.081272,0.603541,0.005729,0.615225,0.224561,1
0.871377,0.340426,0.028342,0.344987,0.001653,0.208959,0.75307,0
0.005442,0.0,0.063378,0.393782,0.003467,0.422915,0.414912,0
0.009823,0.531915,0.044824,0.53853,0.003467,0.422915,0.414912,0
0.022034,0.851064,0.045965,0.294258,0.003467,0.422915,0.414912,0
0.871953,0.659574,0.033085,0.524546,0.001832,0.382185,0.879825,1
0.428919,0.489362,0.077369,0.43127,0.003467,0.422915,0.414912,0
0.456573,0.021277,0.034856,0.55058,0.002287,0.472812,0.712281,0
0.004557,0.978723,0.063648,0.443023,0.003467,0.422915,0.414912,0
0.425601,0.468085,0.076258,0.341416,0.003467,0.422915,0.414912,1
0.871466,0.765957,0.02681,0.637459,0.001683,0.451838,0.928509,0
0.890005,0.787234,0.031884,0.797233,0.002221,0.743915,0.288158,0
0.898677,0.12766,0.035757,0.278786,0.002335,0.354997,0.640351,0
0.473298,0.234043,0.02615,0.374591,0.001705,0.351631,0.565351,0
0.438211,0.340426,0.083914,0.469652,0.003467,0.422915,0.414912,1
0.491261,0.170213,0.02693,0.149658,0.001836,0.202227,0.436842,0
0.009336,0.446809,0.109493,0.660518,0.003467,0.422915,0.414912,1
0.877085,0.382979,0.050588,0.567837,0.003544,0.495598,0.178509,1
0.022565,0.787234,0.082112,0.518447,0.003467,0.422915,0.414912,1
0.915623,0.851064,0.07902,0.413121,0.005359,0.450285,0.348246,1
0.899075,0.191489,0.031554,0.235644,0.002021,0.314345,0.657456,0
0.911508,0.531915,0.041642,0.333383,0.00263,0.258156,0.794737,0
0.42945,0.829787,0.067041,0.488396,0.003467,0.422915,0.414912,0
0.894828,0.808511,0.086466,0.809729,0.005681,0.66028,0.546053,1
0.464758,0.106383,0.027051,0.194436,0.001811,0.24754,0.614474,0
0.018583,0.148936,0.044494,0.164683,0.003467,0.422915,0.414912,0
0.000442,0.021277,0.121713,0.461619,0.003467,0.422915,0.414912,1
0.881067,0.255319,0.029422,0.276257,0.001039,0.291041,0.713158,1
0.42507,0.829787,0.090609,0.409699,0.003467,0.422915,0.414912,1
0.867528,0.106383,0.028041,0.1687,0.001165,0.282496,0.771053,0
0.880934,0.191489,0.01312,0.15546,0.000841,0.23304,0.775877,0
0.968895,0.340426,0.030323,0.362095,0.001934,0.213361,0.782018,0
0.447458,1.0,0.043593,0.606367,0.002975,0.505179,0.387719,0
0.872528,0.829787,0.029122,0.484677,0.001373,0.402123,0.769298,0
0.893545,0.978723,0.164165,0.653823,0.011039,0.517607,0.652632,1
0.018318,0.468085,0.051849,0.402112,0.003467,0.422915,0.414912,0
0.009115,0.234043,0.061517,0.218239,0.003467,0.422915,0.414912,1
0.880669,0.085106,0.034706,0.160369,0.002169,0.255567,0.765789,0
0.00438,0.276596,0.077789,0.466379,0.003467,0.422915,0.414912,1
0.437768,0.489362,0.044134,0.444213,0.003467,0.422915,0.414912,0
0.013982,0.446809,0.061066,0.606665,0.003467,0.422915,0.414912,0
0.018495,0.893617,0.045034,0.389021,0.003467,0.422915,0.414912,0
0.889076,0.234043,0.027621,0.245611,0.001791,0.277059,0.764912,0
0.014114,0.276596,0.080491,0.499405,0.003467,0.422915,0.414912,1
0.469227,0.446809,0.056713,0.562184,0.003708,0.460124,0.526316,0
0.424893,0.148936,0.076138,0.097292,0.003467,0.422915,0.414912,1
0.451307,0.680851,0.0396,0.533918,0.002611,0.483169,0.641667,0
0.898544,0.106383,0.061277,0.277596,0.004055,0.413257,0.530263,0
0.031945,0.595745,0.058394,0.212437,0.003467,0.422915,0.414912,0
0.013274,0.574468,0.041732,0.497769,0.003467,0.422915,0.414912,0
0.026724,0.510638,0.05221,0.46028,0.003467,0.422915,0.414912,0
0.884651,0.893617,0.027651,0.411038,0.00194,0.460901,0.344737,0
0.00907,0.148936,0.045304,0.267629,0.003467,0.422915,0.414912,0
0.867484,0.595745,0.047586,0.660071,0.003168,0.789487,0.277632,1
0.018627,0.93617,0.075327,0.346028,0.003467,0.422915,0.414912,1
0.903057,0.06383,0.081242,0.409253,0.005378,0.489125,0.594298,0
0.456573,0.93617,0.038579,0.621541,0.002572,0.460383,0.737281,1
0.903633,0.893617,0.041371,0.406873,0.002808,0.346194,0.458333,0
0.89819,0.510638,0.140357,0.751265,0.008884,0.659762,0.688158,1
0.473475,0.510638,0.028011,0.584201,0.00187,0.553081,0.417105,0
0.000796,0.446809,0.137174,0.439304,0.003467,0.422915,0.414912,1
0.023096,0.021277,0.074216,0.31806,0.003467,0.422915,0.414912,0
0.889253,0.042553,0.0523,0.411485,0.003405,0.427499,0.641667,1
0.451617,0.319149,0.037348,0.651294,0.002455,0.61419,0.553509,0
0.456175,0.829787,0.032485,0.451205,0.002158,0.420508,0.696491,1
0.903456,0.851064,0.03981,0.390211,0.002615,0.319006,0.608333,0
0.464537,0.468085,0.06566,0.346772,0.004362,0.483687,0.506579,1
0.026636,0.489362,0.079921,0.358822,0.003467,0.422915,0.414912,1
0.915623,0.148936,0.048277,0.171824,0.003247,0.243397,0.527632,0
0.446706,0.468085,0.072235,0.652187,0.004956,0.618332,0.439912,1
0.442857,0.723404,0.07857,0.653675,0.005291,0.542206,0.461404,1
0.455599,0.340426,0.122793,0.685659,0.008427,0.680218,0.381579,1
0.880271,0.0,0.044314,0.422493,0.002937,0.348006,0.483333,1
0.469891,0.93617,0.030113,0.54091,0.002054,0.287675,0.653947,0
0.451794,0.212766,0.033265,0.313151,0.002202,0.309943,0.829825,0
0.437901,0.93617,0.051849,0.36745,0.003467,0.422915,0.414912,0
0.000177,0.021277,0.074336,0.407468,0.003467,0.422915,0.414912,0
0.005398,0.297872,0.082683,0.318655,0.003467,0.422915,0.414912,1
0.442724,0.553191,0.056203,0.494198,0.003905,0.544537,0.302193,0
0.000841,0.446809,0.122703,0.366558,0.003467,0.422915,0.414912,1
0.438476,0.468085,0.061066,0.526034,0.003467,0.422915,0.414912,1
0.008893,0.340426,0.090579,0.63612,0.003467,0.422915,0.414912,1
0.018495,0.957447,0.072685,0.435436,0.003467,0.422915,0.414912,1
0.026857,0.510638,0.147022,0.622583,0.003467,0.422915,0.414912,1
0.455865,0.808511,0.03975,0.679262,0.002644,0.445106,0.747807,1
0.868236,0.191489,0.027171,0.23014,0.000868,0.281201,0.864474,0
0.889076,0.06383,0.027771,0.256471,0.001818,0.357328,0.690351,0
0.470023,0.851064,0.032635,0.336805,0.002219,0.266442,0.525439,1
0.442281,0.276596,0.047346,0.206635,0.003467,0.422915,0.414912,0
0.434007,0.021277,0.044134,0.180303,0.003467,0.422915,0.414912,0
0.031813,0.574468,0.058394,0.209164,0.003467,0.422915,0.414912,0
0.460555,0.978723,0.033085,0.472925,0.002137,0.487571,0.624561,1
0.429008,0.361702,0.100817,0.531538,0.003467,0.422915,0.414912,1
0.460776,0.446809,0.033025,0.419964,0.002252,0.189021,0.489035,1
0.004911,0.787234,0.091119,0.710057,0.003467,0.422915,0.414912,1
0.867174,0.489362,0.046295,0.484231,0.003155,0.396945,0.317105,1
0.026282,0.468085,0.102768,0.478132,0.003467,0.422915,0.414912,1
0.447901,0.723404,0.050408,0.77596,0.003417,0.618332,0.486842,1
0.473829,0.042553,0.028041,0.239661,0.001843,0.371051,0.600439,0
0.014291,0.702128,0.135043,0.690568,0.003467,0.422915,0.414912,1
0.880271,0.489362,0.040801,0.56025,0.002858,0.498964,0.236404,1
0.468785,0.0,0.02651,0.219429,0.001747,0.252978,0.575877,0
0.429671,0.382979,0.115768,0.643707,0.003467,0.422915,0.414912,1
0.482412,0.340426,0.041401,0.46742,0.002871,0.467633,0.272368,1
0.429848,0.340426,0.072685,0.431122,0.003467,0.422915,0.414912,1
0.031326,0.276596,0.051909,0.154865,0.003467,0.422915,0.414912,0
0.885005,0.382979,0.089528,0.492115,0.005906,0.374417,0.457895,1
0.889695,0.425532,0.029422,0.662898,0.002009,0.617556,0.261842,0
0.45613,0.744681,0.023388,0.503124,0.001521,0.371051,0.739912,0
0.460201,0.787234,0.070764,0.640583,0.004844,0.609788,0.268421,1
0.465599,0.042553,0.027201,0.263166,0.001845,0.311238,0.516228,0
0.434671,0.787234,0.053921,0.400327,0.003467,0.422915,0.414912,1
0.460643,0.425532,0.073106,0.552217,0.004911,0.534956,0.390789,1
0.469183,0.744681,0.05251,0.532282,0.003425,0.43941,0.595614,0
0.474404,0.255319,0.02642,0.199048,0.001786,0.183843,0.648684,1
0.429406,0.361702,0.088237,0.573639,0.003467,0.422915,0.414912,1
0.893899,0.297872,0.050228,0.600565,0.003307,0.578975,0.609649,0
0.867086,0.765957,0.028972,0.298423,0.001967,0.164682,0.648684,1
0.447281,0.446809,0.083944,0.717048,0.005818,0.648369,0.359649,1
0.000531,0.617021,0.080731,0.249926,0.003467,0.422915,0.414912,1
0.880757,0.297872,0.027531,0.141327,0.000821,0.098912,0.873246,0
0.871953,0.574468,0.028732,0.51086,0.001697,0.360953,0.905702,0
0.867307,0.765957,0.078179,0.624368,0.005208,0.607198,0.454825,1
0.013141,0.06383,0.041401,0.252752,0.003467,0.422915,0.414912,0
0.433565,0.978723,0.049838,0.401964,0.003467,0.422915,0.414912,0
0.875979,0.085106,0.029002,0.166171,0.001903,0.317452,0.586842,0
0.00438,0.446809,0.045244,0.556382,0.003467,0.422915,0.414912,0
0.433919,0.787234,0.054672,0.43008,0.003467,0.422915,0.414912,1
0.89027,0.085106,0.037348,0.286968,0.001975,0.444329,0.649561,0
0.005354,0.021277,0.091209,0.521273,0.003467,0.422915,0.414912,1
0.031503,0.765957,0.057314,0.401369,0.003467,0.422915,0.414912,0
0.014026,0.382979,0.075627,0.578102,0.003467,0.422915,0.414912,1
0.491261,0.744681,0.0526,0.47471,0.003666,0.509839,0.158772,1
0.424494,0.06383,0.077489,0.123921,0.003467,0.422915,0.414912,1
0.474094,0.361702,0.038639,0.6687,0.002565,0.445883,0.639474,1
0.867572,0.276596,0.030443,0.450015,0.001579,0.472553,0.672368,0
0.469271,1.0,0.046986,0.410443,0.003103,0.364578,0.486404,0
0.438388,0.93617,0.056113,0.421154,0.003467,0.422915,0.414912,0
0.474094,0.489362,0.043863,0.694139,0.002952,0.445106,0.564474,1
0.880934,0.723404,0.02624,0.473222,0.001786,0.449767,0.563596,0
0.912084,0.808511,0.043923,0.360309,0.002931,0.332211,0.575439,0
0.009557,0.319149,0.041732,0.674799,0.003467,0.422915,0.414912,0
0.880802,0.446809,0.029422,0.441982,0.001938,0.460901,0.64386,1
0.026857,0.340426,0.108502,0.56992,0.003467,0.422915,0.414912,1
0.456307,0.702128,0.034016,0.592532,0.002302,0.554635,0.556579,0
0.447414,0.659574,0.054431,0.581077,0.004117,0.558001,0.287281,1
0.000575,0.787234,0.107001,0.627938,0.003467,0.422915,0.414912,1
0.474404,0.93617,0.035997,0.372657,0.002466,0.142154,0.512719,0
0.005221,0.106383,0.056173,0.305118,0.003467,0.422915,0.414912,0
0.465643,0.106383,0.02636,0.151741,0.001791,0.222683,0.515789,0
0.438299,0.319149,0.070163,0.201577,0.003467,0.422915,0.414912,1
0.433565,0.170213,0.043053,0.170783,0.003467,0.422915,0.414912,0
0.451307,0.553191,0.040891,0.55058,0.002638,0.540135,0.635088,1
0.433653,0.808511,0.068092,0.378161,0.003467,0.422915,0.414912,1
0.452325,0.893617,0.035397,0.665278,0.002378,0.505697,0.579386,0
0.031415,0.340426,0.074817,0.547307,0.003467,0.422915,0.414912,0
0.451307,0.340426,0.040231,0.614847,0.002534,0.55101,0.669737,1
0.912438,0.510638,0.044644,0.315234,0.002921,0.269549,0.678509,1
0.867174,0.06383,0.030533,0.160518,0.002077,0.235111,0.37193,0
0.473873,0.361702,0.028161,0.593425,0.001845,0.522009,0.642544,0
0.867838,0.702128,0.034676,0.537489,0.002281,0.660539,0.275,1
0.45998,0.765957,0.077279,0.61083,0.005353,0.549456,0.14693,1
0.438122,0.808511,0.078269,0.477834,0.003467,0.422915,0.414912,1
0.446971,0.659574,0.041792,0.33978,0.002784,0.279648,0.717105,1
0.898854,0.106383,0.044704,0.254835,0.002973,0.329104,0.506579,0
0.004911,0.468085,0.090729,0.557423,0.003467,0.422915,0.414912,0
0.004159,0.234043,0.066981,0.158137,0.003467,0.422915,0.414912,1
0.465201,0.06383,0.063678,0.362987,0.004398,0.41274,0.183772,1
0.455555,0.553191,0.033025,0.372508,0.001618,0.281719,0.842105,0
0.009115,0.361702,0.092921,0.605475,0.003467,0.422915,0.414912,1
0.876023,0.489362,0.028161,0.548497,0.001789,0.522527,0.772368,0
0.871466,0.510638,0.059265,0.807944,0.00386,0.612377,0.687719,1
0.872218,0.021277,0.029032,0.296043,0.001053,0.333506,0.865789,0
0.438122,1.0,0.067942,0.430973,0.003467,0.422915,0.414912,1
0.43445,0.425532,0.070974,0.534216,0.003467,0.422915,0.414912,1
0.018451,0.638298,0.089378,0.478429,0.003467,0.422915,0.414912,1
0.031415,0.404255,0.080972,0.549093,0.003467,0.422915,0.414912,0
0.868015,0.212766,0.02615,0.115591,0.000831,0.12377,0.836404,0
0.893766,0.87234,0.05233,0.680601,0.003542,0.559037,0.465789,0
0.429494,0.531915,0.080551,0.559209,0.003467,0.422915,0.414912,1
0.000354,0.574468,0.089798,0.468908,0.003467,0.422915,0.414912,0
0.001018,0.234043,0.082473,0.273579,0.003467,0.422915,0.414912,1
0.903323,0.893617,0.028762,0.408212,0.001955,0.467374,0.327193,0
0.005398,0.680851,0.106311,0.407022,0.003467,0.422915,0.414912,1
0.451529,0.510638,0.038699,0.509967,0.001674,0.401605,0.726316,0
0.008672,0.191489,0.074877,0.217644,0.003467,0.422915,0.414912,1
0.433786,0.234043,0.047886,0.35064,0.003467,0.422915,0.414912,0
0.469183,0.382979,0.103849,0.572449,0.006766,0.514759,0.585088,1
0.898456,0.021277,0.087426,0.515472,0.00571,0.453133,0.576316,1
0.433565,0.765957,0.071034,0.447783,0.003467,0.422915,0.414912,1
0.474094,0.106383,0.025219,0.142963,0.001647,0.192387,0.837719,0
0.460157,0.702128,0.028312,0.30125,0.001888,0.230709,0.607018,1
0.889607,0.255319,0.029542,0.22895,0.001886,0.290264,0.774123,0
0.437857,0.829787,0.045935,0.452098,0.003467,0.422915,0.414912,0
0.474094,0.446809,0.058394,0.691015,0.003895,0.455981,0.591228,1
0.429848,0.87234,0.091209,0.430824,0.003467,0.422915,0.414912,1
0.452281,0.255319,0.031434,0.449717,0.002129,0.395132,0.710526,0
0.460334,0.574468,0.037649,0.472776,0.003394,0.567323,0.081579,0
0.876244,1.0,0.032034,0.393038,0.001973,0.417659,0.727632,1
0.009292,0.702128,0.069173,0.680006,0.003467,0.422915,0.414912,0
0.867263,0.148936,0.024769,0.111128,0.001629,0.152771,0.742982,0
0.460953,0.276596,0.058304,0.501934,0.003934,0.372605,0.53114,0
0.880802,0.531915,0.027351,0.425617,0.001809,0.450026,0.637281,0
0.464537,0.085106,0.028342,0.130765,0.001911,0.308131,0.536404,1
0.907172,0.851064,0.100967,0.439601,0.006813,0.520974,0.453947,1
0.45644,0.531915,0.032665,0.38069,0.002187,0.363283,0.521491,1
0.46936,1.0,0.028492,0.241297,0.001897,0.28405,0.549561,0
